instance_id,dialogue_id,turn_id,system_context,user_utterance,label,annotator_id,annotation_pass,notes
mw22_MUL1348.json_12,MUL1348.json,12,"The gonville hotel has wifi, it's in the centre. Does that sound good?","As long as it has a 3 star rating, please book the Gonville Hotel for me.",,,initial,
mw22_PMUL1124.json_4,PMUL1124.json,4,I would recommend TR1567 which leaves Cambridge at 17:29 and arrives at Bishops Stortford at 18:07.,"No, can you find another one please?",,,initial,
mw22_MUL1765.json_10,MUL1765.json,10,I have 11 different museums. Might I suggest the Primavera. It just began displaying a new set of exhibits. Would you like more info on it?,"I need the phone number, postcode, and address.",,,initial,
mw22_SNG01277.json_4,SNG01277.json,4,How about TR5042 that arrives at 05:19?,"I'd like to arrive by 10:45, do you have something close to that time?",,,initial,
mw22_WOZ20015.json_2,WOZ20015.json,2,There are no restaurants that serve swedish food. Are you interested in some other type of food?,"Yes, how about North American food. I will also need the address, phone number, and postcode.",,,initial,
mw22_PMUL0053.json_12,PMUL0053.json,12,its postcode is cb21ad. is that all?,What type of hotel is the University Arms?,,,initial,
mw22_WOZ20122.json_2,WOZ20122.json,2,There are several British restaurants. Do you have a price range in mind?,I have no preference. can i please have the address and phone number of one of them ?,,,initial,
mw22_SNG0198.json_4,SNG0198.json,4,"No, their direct number is 01223216881.",Thank you that is all I need.,,,initial,
mw22_PMUL0079.json_12,PMUL0079.json,12,There is saigon city that serves asian oriental food. Would you like to book a table there?,"Yes, book me a table for 2 people at 12:15 on monday.",,,initial,
mw22_PMUL0453.json_26,PMUL0453.json,26,How many people will be staying at the hotel?,"4 please, for 4 nights, starting on Sunday.",,,initial,
mw22_MUL2016.json_22,MUL2016.json,22,"Sure, I can!","Actually, I'm sorry -- can you first try booking that same hotel for just one night starting from Saturday?",,,initial,
mw22_PMUL2684.json_12,PMUL2684.json,12,"Okay. There are boats, a park, and pools. Would like more information on any of this?","Anything that you recommend, I'm new to the town.",,,initial,
mw22_PMUL3175.json_4,PMUL3175.json,4,One of the best Indian restaurants in all of Cambridge - Tandoori Palace - is in the west. Would you like to book a table there?,"Yes, for 6 at 13:00 on tuesday. Thank you.",,,initial,
mw22_PMUL4483.json_24,PMUL4483.json,24,"I was able to book your taxi. Be expecting a red Volkswagen. If you need to reach them, please call 07766667494.",thanks you very much,,,initial,
mw22_MUL1272.json_8,MUL1272.json,8,I've found quite a few hotels that match what you're looking for. Would you like to be in the same part of town as your restaurant?,"Actually, could you check for a hotel that also has free wifi?",,,initial,
mw22_MUL1000.json_14,MUL1000.json,14,Of course. A yellow bmw will pick you up at the Jinling Noodle Bar at 10:45. The contact number is 07447453701. Do you need anything else?,"Great, that is everything I needed. Thanks!",,,initial,
mw22_SNG0235.json_2,SNG0235.json,2,I could just call an ambulance,"I need the address of the hospital and the phone number of the transplant high dependency unit department, please.",,,initial,
mw22_PMUL0619.json_8,PMUL0619.json,8,"How many people would you like to reserve a table for? And, what time and day would you like to make the reservation?",for seven people on wednesday.,,,initial,
mw22_MUL1753.json_8,MUL1753.json,8,There are 44 attractions in City Centre. Is there a particular type you want to visit?,Do you have any swimming pools?,,,initial,
mw22_PMUL1737.json_8,PMUL1737.json,8,Gonville Hotel is an expensive 3 star hotel in the centre of town with free internet and parking. Would you like more information or to book it?,I'd like to book it. Can you book it starting Sunday night for 5 nights. I need reservations for 6 people.,,,initial,
mw22_PMUL4796.json_20,PMUL4796.json,20,"Your table is booked, ref #QH14SHYY . Can I help you with anything else today?",I think that is all I need to know about the restaurant.,,,initial,
mw22_PMUL0975.json_16,PMUL0975.json,16,Booking was successful. The table will be reserved for 15 minutes. Reference number is : HWJS11KB . Is there anything else I can assist you with?,Thank you that will be all.,,,initial,
mw22_SSNG0313.json_10,SSNG0313.json,10,I also have Aylesbray Lodge Guest House in the south. It's moderately priced. Would that work for you?,"I really want one in the same price range, please.",,,initial,
mw22_MUL1119.json_4,MUL1119.json,4,The Archway house matches all of your preferences. Would you like me to create a booking?,"Yes, that would be great. I would like my check-in to be on Saturday. I will be staying for 2 nights and there will be a total of 5 people.",,,initial,
mw22_MUL1306.json_6,MUL1306.json,6,Sorry booking was unsuccessful. Would you like to try a different time?,How about at 13:45?,,,initial,
mw22_SNG01399.json_4,SNG01399.json,4,"Addenbrookes Hospital is on Hills Rd, Cambridge and Postcode CB20QQ. The phone for that unit is 01223274222. Anything else?",I think that will do it. Thanks for the information.,,,initial,
mw22_SNG01409.json_2,SNG01409.json,2,"Sure, their phone number is 01223358966, and they are in Parkside, Cambridge",Do you also have the police station postcode?,,,initial,
mw22_PMUL2944.json_6,PMUL2944.json,6,Booking was successful! Your reference number is 8GLX5O9J . Is there anything else I can do for you?,Can you help me find an attraction to visit that is in the same area as my hotel?,,,initial,
mw22_MUL2437.json_6,MUL2437.json,6,Cafe Jello Gallery is in the west. The address is 13 magdalene street.,"Ok, just gathering information for now, thank you.",,,initial,
mw22_WOZ20361.json_8,WOZ20361.json,8,Their phone number is 01223 577786. Do you need their address also?,"no, thank you. Goodbye.",,,initial,
mw22_SNG01393.json_2,SNG01393.json,2,"I have information for the Parkside Police Station, is this close to your location?","I don't know, could you just give me the postcode and phone?",,,initial,
mw22_MUL0912.json_12,MUL0912.json,12,"Alright, you're all set. Your reference number is 4FLWS8V8 .",I would also like to book a taxi please.,,,initial,
mw22_WOZ20166.json_4,WOZ20166.json,4,"The postcode of grafton hotel restaurant is C.B 2, 1 U.J.","What is the address, phone number, and type of food?",,,initial,
mw22_MUL1018.json_6,MUL1018.json,6,I have 6 different options. Do you have a preference for the price range?,"I prefer to stay somewhere in the cheap price range, and it should include free parking.",,,initial,
mw22_SNG02198.json_4,SNG02198.json,4,"Okay, you are booked. The car is a white audi and the contact number is 07213939140","That is all I need, thank you have a good one.",,,initial,
mw22_SNG1185.json_6,SNG1185.json,6,"Yes, it will cost 17.90 pounds and the ID is TR3342. Anything else?","no, that's it for today",,,initial,
mw22_MUL0117.json_12,MUL0117.json,12,All booked! The reference number is O9WM39XJ .,"Thanks, that was all I needed. Have a nice day.",,,initial,
mw22_PMUL1447.json_8,PMUL1447.json,8,Train TR4329 has a travel time of 47 minutes with a cost of 9.80 pounds. I'd be happy to book that for you.,"That's okay, can you tell me about parks in town?",,,initial,
mw22_PMUL1588.json_4,PMUL1588.json,4,Ok the worth house is located in the north and is in the cheap price range. Would you like to know anything else?,Thanks. I need to know about taking a Sunday train from Kings Cross.,,,initial,
mw22_MUL0023.json_24,MUL0023.json,24,I searched for 4 people. Shall we try 8?,"I need the hotel for four nights, and eight people please.",,,initial,
mw22_PMUL1921.json_6,PMUL1921.json,6,"The TR2153 departs Cambridge for Bishops Stortford on Tuesday at 17:29, would you like to book a seat on this train?",Yeah. I need to book for 7 people.,,,initial,
mw22_SNG01928.json_4,SNG01928.json,4,What time would you like to arrive?,It should leave after 11:15.,,,initial,
mw22_WOZ20420.json_4,WOZ20420.json,4,I have found no restaurants serving Christmas food in the expensive price range. Would you like a different type of food?,Are there European types of restaurants?,,,initial,
mw22_PMUL0661.json_6,PMUL0661.json,6,"We can take care of that too, but let's get your restaurant squared away first - in order to provide an address I'll need to know what type of cuisine?",Whichever one you think is best please.,,,initial,
mw22_MUL0961.json_2,MUL0961.json,2,"Of course. There are 5 restaurants in the south that are expensive. 2 Chinese, 2 Indian and 1 Mexican. Do you have a preference?",Don't you have one that serves south african food?,,,initial,
mw22_PMUL0585.json_18,PMUL0585.json,18,There are no other Japenese Restaurants in that area.,Could you try to book that again for 5 people at 18:00 on Tuesday?,,,initial,
mw22_MUL0706.json_10,MUL0706.json,10,Finches has 4 stars and is cheap. Their phone number is 01223276653. Are you sure you wouldn't like me to book the room for you?,"No, thank you for the suggestions I will check and look up the one that best fit.",,,initial,
mw22_PMUL2600.json_4,PMUL2600.json,4,Cambridge Artworks 5 Greens Road cb13eg 012202168.,"Thank you, also can you help me find a place to eat?",,,initial,
mw22_MUL2252.json_14,MUL2252.json,14,"Okay, how long would you like to stay?",I'd like to check in on Friday for 4 nights. Book it for 5 people.,,,initial,
mw22_MUL0349.json_14,MUL0349.json,14,I have booked you one seat on this train. Did you need any other seats? Your confirmation code is CBM69HZZ . Anything else I can help you with?,Can I get an arrival time for that?,,,initial,
mw22_PMUL3828.json_8,PMUL3828.json,8,Anything in particular you like to do?,How about a multiple sports place near that restaurant.,,,initial,
mw22_MUL0684.json_6,MUL0684.json,6,Here is your reference number: QQVPN13M . Total fee will be 75.09 GBP payable at the station. Is there anything else I can help you with today?,Can you help me find a place to stay? I am looking a 0 star hotel with a cheap price.,,,initial,
mw22_PMUL3055.json_24,PMUL3055.json,24,"Your room is reserved, ref# UCVH6QPU . Is there anything else I can help you with today?",Not that's it. Thank you so much!,,,initial,
mw22_MUL0051.json_16,MUL0051.json,16,Your table will be reserved for 15 minutes. The reference number is XZX9AGML .,Thank you so much!,,,initial,
mw22_MUL1204.json_10,MUL1204.json,10,Your booking is all set. The reference number is MNOLS7EN . Can I help with anything else?,That's all. Thanks for the help!,,,initial,
mw22_PMUL0443.json_2,PMUL0443.json,2,Was there a particular area of town you wanted to dine in? Or a particular style of cuisine?,"I would really like some Malaysian food tonight, moderate in price please.",,,initial,
mw22_PMUL0989.json_6,PMUL0989.json,6,Your reference number is M5L3KBEV . Do you need anything else?,Im also looking for a restaurant by the name of bedouin.,,,initial,
mw22_PMUL4987.json_10,PMUL4987.json,10,"Acorn Guest House is a nice place, do you want their info ?",Do they have free parking?,,,initial,
mw22_MUL0181.json_6,MUL0181.json,6,"The Warkworth House's contact number is 01223363682. The postcode for them is cb11ee. The other moderate priced is Carolina Bed and Breakfast, phone 01223247015 with postcode cb13nx. Anything else?",I am also looking for a restaurant. I prefer it to serve cuban food and i would like a moderate price range.,,,initial,
mw22_MUL2077.json_12,MUL2077.json,12,the TR7007 leaves cambridge to leicester on tuesday leaving at 05:21,That sounds like it would work. Can you tell me the cost of the ticket?,,,initial,
mw22_PMUL3339.json_10,PMUL3339.json,10,The entrance fee is unknown.,"Ok if you read carefully, I also asked for the phone number please.",,,initial,
